season,team,conference,total_wins,total_losses,sp_rating,sp_rank,talent_top40,talent_top40_rank,bcr,bcr_rank,bluechips,bluechips_rank,roster_n,proven_vets,proven_vets_rank,returning_prod,returning_prod_rank,dev_total,dev_total_rank,achievement,achievement_rank,ach_offense,ach_defense,stale_2026_roster
2025,Florida,SEC,4.0,8.0,3.5,63.0,37.7328,11.0,0.4333,12.0,52,11.0,120,33.0,69.0,0.5291,32.0,527.6773041236556,68.0,-10.9,114.0,-8.45,-3.48,False
2025,Auburn,SEC,5.0,7.0,11.6,29.0,37.6952,12.0,0.4087,14.0,47,13.0,115,39.0,19.0,0.2182,92.0,489.32500781291196,70.0,-2.59,79.0,-4.56,1.84,False
2025,Penn State,Big Ten,7.0,6.0,18.1,15.0,37.6411,13.0,0.4646,9.0,59,6.0,127,31.0,81.0,0.565,25.0,637.6482906932247,42.0,4.22,54.0,2.37,0.6,False
2025,Oklahoma,SEC,10.0,3.0,18.3,14.0,37.51689999999999,14.0,0.4505,11.0,50,12.0,111,31.0,81.0,0.5516,28.0,700.7593452537614,28.0,5.13,48.0,-2.33,6.88,False
2025,Miami,ACC,13.0,3.0,20.7,9.0,37.4258,15.0,0.3554,17.0,43,16.0,121,31.0,81.0,0.1223,118.0,824.7613680163005,9.0,8.04,31.0,1.99,5.75,False
2025,Tennessee,SEC,8.0,5.0,15.0,19.0,37.363499999999995,16.0,0.4273,13.0,47,13.0,110,28.0,106.0,0.2215,89.0,849.7379999682671,5.0,2.7,59.0,7.24,-5.16,False
2025,USC,Big Ten,9.0,4.0,16.9,16.0,37.164199999999994,17.0,0.3717,16.0,42,17.0,113,28.0,106.0,0.37,61.0,756.0010189275976,19.0,5.73,41.0,7.33,-0.16,False
2025,South Carolina,SEC,4.0,8.0,5.9,49.0,37.0737,18.0,0.3333,19.0,38,18.0,114,39.0,19.0,0.5915,21.0,569.3914611721474,58.0,-4.75,87.0,-6.75,0.92,False
2025,Florida State,ACC,5.0,7.0,7.2,41.0,37.016200000000005,19.0,0.3519,18.0,38,18.0,108,39.0,19.0,0.1315,114.0,702.9075343848049,27.0,-3.12,81.0,-1.91,0.09,False
2025,Ole Miss,SEC,13.0,2.0,24.0,7.0,36.9079,20.0,0.3025,21.0,36,20.0,119,34.0,63.0,0.179,100.0,839.3970411334408,7.0,14.29,13.0,9.45,3.32,False
2025,Nebraska,Big Ten,7.0,6.0,6.2,46.0,36.7541,21.0,0.272,22.0,34,21.0,125,32.0,74.0,0.4746,44.0,715.0574790418632,24.0,-2.63,80.0,-1.78,-0.62,False
2025,Missouri,SEC,8.0,5.0,14.4,21.0,36.7353,22.0,0.3148,20.0,34,21.0,108,33.0,69.0,0.154,106.0,711.3132986648789,25.0,5.68,42.0,0.67,6.74,False
2025,Colorado,Big 12,3.0,9.0,-8.3,96.0,36.4409,23.0,0.2286,25.0,24,29.0,105,42.0,7.0,0.073,127.0,475.28360698257694,71.0,-15.35,126.0,-7.21,-6.47,False
2025,Arkansas,SEC,2.0,10.0,5.1,53.0,36.382099999999994,24.0,0.2261,26.0,26,24.0,115,35.0,57.0,0.3581,65.0,756.8545563319673,18.0,-1.61,71.0,6.13,-8.19,False
2025,Mississippi State,SEC,5.0,8.0,4.1,58.0,36.347500000000004,25.0,0.2241,27.0,26,24.0,116,36.0,47.0,0.4312,50.0,656.5841870644906,37.0,-2.41,75.0,2.01,-5.69,False
2025,UCLA,Big Ten,3.0,9.0,-8.7,98.0,36.3193,26.0,0.243,24.0,26,24.0,107,39.0,19.0,0.2194,91.0,428.5059958811095,73.0,-15.05,125.0,-7.82,-7.0,False
2025,SMU,ACC,9.0,4.0,13.4,23.0,36.291399999999996,27.0,0.2137,30.0,25,28.0,117,39.0,19.0,0.5004,39.0,900.9068108604046,4.0,7.21,33.0,4.75,3.98,False
2025,Kentucky,SEC,5.0,7.0,1.8,66.0,36.2841,28.0,0.2478,23.0,28,23.0,113,36.0,47.0,0.1697,105.0,566.3583520579406,60.0,-4.35,84.0,-3.93,-0.19,False
2025,Wisconsin,Big Ten,4.0,8.0,-4.4,85.0,36.2326,29.0,0.2241,27.0,26,24.0,116,42.0,7.0,0.3963,58.0,401.4843410947136,75.0,-10.26,113.0,-11.91,2.76,False
2025,North Carolina,ACC,4.0,8.0,-6.6,91.0,36.2321,30.0,0.2018,31.0,22,31.0,109,31.0,81.0,0.1531,108.0,553.6020272138085,64.0,-12.46,118.0,-12.11,-1.34,False
2025,Texas Tech,Big 12,12.0,2.0,27.6,3.0,36.198299999999996,31.0,0.2162,29.0,24,29.0,111,41.0,14.0,0.5958,19.0,796.4503545530984,13.0,21.94,2.0,10.07,11.47,False
2025,Michigan State,Big Ten,4.0,8.0,-3.4,82.0,36.0137,32.0,0.1833,34.0,22,31.0,120,47.0,1.0,0.6606,11.0,537.3164981683794,67.0,-8.01,109.0,-2.18,-4.38,False
2025,Syracuse,ACC,3.0,9.0,-13.1,115.0,35.9759,33.0,0.128,48.0,16,44.0,125,32.0,74.0,0.1304,115.0,454.1721966703849,72.0,-17.5,129.0,-9.88,-8.56,False
2025,Arizona State,Big 12,8.0,5.0,3.9,60.0,35.9183,34.0,0.1852,33.0,20,33.0,108,38.0,29.0,0.6369,16.0,679.0103809195607,32.0,-0.17,65.0,-0.24,1.91,False
2025,Georgia Tech,ACC,9.0,4.0,9.3,35.0,35.9176,35.0,0.1481,41.0,16,44.0,108,39.0,19.0,0.6684,9.0,597.3781394446047,53.0,5.23,47.0,3.96,-0.29,False
2025,TCU,Big 12,9.0,4.0,8.3,37.0,35.8548,36.0,0.1709,38.0,20,33.0,117,32.0,74.0,0.552,27.0,747.9612608861643,20.0,4.59,50.0,4.51,0.9,False
2025,Baylor,Big 12,5.0,7.0,1.4,71.0,35.824,37.0,0.1453,43.0,17,41.0,117,40.0,15.0,0.8246,4.0,639.2867873192679,39.0,-2.13,73.0,4.48,-8.4,False
2025,UCF,Big 12,5.0,7.0,-1.2,76.0,35.821,38.0,0.1607,40.0,18,39.0,112,33.0,69.0,0.1005,124.0,615.4842342328772,47.0,-4.72,86.0,-5.11,0.91,False
2025,Minnesota,Big Ten,8.0,5.0,1.5,70.0,35.802,39.0,0.1727,35.0,19,36.0,110,39.0,19.0,0.45,45.0,567.7998524419276,59.0,-1.91,72.0,-4.46,4.16,False
2025,Virginia Tech,ACC,3.0,9.0,-10.1,105.0,35.778999999999996,40.0,0.1696,39.0,19,36.0,112,42.0,7.0,0.4015,56.0,589.7505041732874,54.0,-13.38,120.0,-6.81,-5.77,False
2025,Washington,Big Ten,9.0,4.0,18.4,13.0,35.7755,41.0,0.1905,32.0,20,33.0,105,35.0,57.0,0.4226,52.0,737.6422306272071,23.0,15.14,11.0,6.3,9.74,False
2025,UNLV,Mountain West,10.0,4.0,4.3,57.0,35.7573,42.0,0.1727,35.0,19,36.0,110,36.0,47.0,0.1537,107.0,,,1.15,62.0,5.65,-4.7,False
2025,Purdue,Big Ten,2.0,10.0,-6.1,90.0,35.7561,43.0,0.1405,44.0,17,41.0,121,33.0,69.0,0.1982,96.0,562.6867013338506,61.0,-9.25,110.0,-6.25,-4.8,False
2025,California,ACC,7.0,6.0,-3.2,80.0,35.7338,44.0,0.1404,45.0,16,44.0,114,32.0,74.0,0.0625,129.0,705.8481703462357,26.0,-6.22,94.0,-2.5,-2.73,False
2025,Iowa,Big Ten,9.0,4.0,19.7,12.0,35.7117,45.0,0.1284,47.0,14,48.0,109,34.0,63.0,0.4824,42.0,634.2159664845094,43.0,16.81,8.0,4.06,11.04,False
2025,Oklahoma State,Big 12,1.0,11.0,-15.1,121.0,35.7071,46.0,0.113,52.0,13,51.0,115,36.0,47.0,0.1019,123.0,412.7327474183455,74.0,-17.97,130.0,-12.83,-6.35,False
2025,NC State,ACC,8.0,5.0,4.8,55.0,35.6848,47.0,0.1349,46.0,17,41.0,126,23.0,125.0,0.6517,14.0,788.0485389084226,15.0,2.06,60.0,3.42,-0.18,False
2025,Stanford,ACC,4.0,8.0,-11.8,112.0,35.6767,48.0,0.1204,51.0,13,51.0,108,39.0,19.0,0.182,98.0,555.6474867275334,63.0,-14.49,124.0,-9.56,-3.26,False
2025,Utah,Big 12,11.0,2.0,22.2,8.0,35.637299999999996,49.0,0.1207,50.0,14,48.0,116,29.0,96.0,0.1396,112.0,805.7203754222033,12.0,19.73,4.0,11.84,7.96,False
2025,Louisville,ACC,9.0,4.0,12.4,25.0,35.6324,50.0,0.1468,42.0,16,44.0,109,38.0,29.0,0.3498,66.0,792.5218827402462,14.0,9.96,20.0,3.75,5.68,False
2025,Maryland,Big Ten,4.0,8.0,0.6,75.0,35.5903,51.0,0.1714,37.0,18,39.0,105,27.0,111.0,0.1298,117.0,669.8522282330663,35.0,-1.6,70.0,-3.35,0.9,False
2025,Vanderbilt,SEC,10.0,3.0,20.3,11.0,35.5851,52.0,0.1239,49.0,14,48.0,113,37.0,36.0,0.864,1.0,819.8646329119453,11.0,18.13,5.0,12.16,4.22,False
2025,Kansas,Big 12,5.0,7.0,4.1,58.0,35.5612,53.0,0.0714,74.0,8,68.0,112,30.0,94.0,0.3995,57.0,677.1949509281455,33.0,2.06,60.0,3.22,-2.81,False
2025,Kansas State,Big 12,6.0,6.0,7.0,42.0,35.5396,54.0,0.1091,53.0,12,53.0,110,34.0,63.0,0.691,6.0,614.1400272299788,48.0,5.09,49.0,3.68,0.76,False
2025,Pittsburgh,ACC,8.0,5.0,8.4,36.0,35.4306,55.0,0.0776,65.0,9,61.0,116,32.0,74.0,0.5904,22.0,822.4751794679405,10.0,7.11,34.0,4.24,2.59,False
2025,Rutgers,Big Ten,5.0,7.0,1.0,72.0,35.4041,56.0,0.0902,59.0,12,53.0,133,36.0,47.0,0.6764,7.0,545.5688843008161,66.0,-0.14,64.0,4.3,-4.53,False
2025,Memphis,American Athletic,8.0,5.0,7.6,39.0,35.3504,57.0,0.0992,56.0,12,53.0,121,46.0,3.0,0.062,130.0,,,6.77,35.0,7.13,-1.97,False
2025,Duke,ACC,9.0,5.0,6.6,44.0,35.3325,58.0,0.0874,61.0,9,61.0,103,31.0,81.0,0.1788,101.0,916.1356988384958,3.0,5.87,40.0,7.68,-2.82,False
2025,Oregon State,Pac-12,2.0,10.0,-15.9,126.0,35.3313,59.0,0.0957,57.0,11,57.0,115,37.0,36.0,0.4442,46.0,605.8050447347559,51.0,-16.63,128.0,-10.12,-4.41,False
2025,West Virginia,Big 12,4.0,8.0,-6.8,93.0,35.274,60.0,0.088,60.0,11,57.0,125,47.0,1.0,0.1721,103.0,608.5971417299174,50.0,-7.2,103.0,-4.18,-3.44,False
2025,UTSA,American Athletic,7.0,6.0,3.7,62.0,35.2522,61.0,0.1,55.0,12,53.0,120,31.0,81.0,0.8421,2.0,,,3.42,55.0,6.37,-3.37,False
2025,Tulane,American Athletic,11.0,3.0,6.3,45.0,35.24,62.0,0.0598,82.0,7,80.0,117,38.0,29.0,0.1445,110.0,,,6.09,38.0,5.5,-0.94,False
2025,Northwestern,Big Ten,7.0,6.0,5.8,51.0,35.2244,63.0,0.0721,72.0,8,68.0,111,31.0,81.0,0.2014,94.0,680.2221045371405,31.0,5.68,42.0,-2.46,6.71,False
2025,South Florida,American Athletic,9.0,4.0,11.6,29.0,35.2191,64.0,0.0763,66.0,9,61.0,118,42.0,7.0,0.2955,73.0,,,11.51,16.0,10.85,1.43,False
2025,Cincinnati,Big 12,7.0,6.0,4.5,56.0,35.212599999999995,65.0,0.0727,71.0,8,68.0,110,37.0,36.0,0.497,41.0,739.9351210000491,22.0,4.45,53.0,3.37,0.35,False
2025,Iowa State,Big 12,8.0,4.0,9.9,33.0,35.210100000000004,66.0,0.0579,87.0,7,80.0,121,35.0,57.0,0.5999,18.0,569.888552438565,57.0,9.86,21.0,1.28,7.25,False
2025,Virginia,ACC,11.0,3.0,11.1,31.0,35.1736,67.0,0.0569,89.0,7,80.0,123,42.0,7.0,0.2793,75.0,964.7886113416432,2.0,11.27,17.0,2.06,8.77,False
2025,Illinois,Big Ten,9.0,4.0,12.9,24.0,35.16850000000001,68.0,0.0763,66.0,9,61.0,118,38.0,29.0,0.5162,34.0,613.3846644961825,49.0,13.1,14.0,6.58,5.18,False
2025,Houston,Big 12,10.0,3.0,7.4,40.0,35.1596,69.0,0.0631,81.0,7,80.0,111,37.0,36.0,0.5135,35.0,630.4956377324514,44.0,7.65,32.0,4.8,3.91,False
2025,Arizona,Big 12,9.0,4.0,12.0,28.0,35.1379,70.0,0.0811,62.0,9,61.0,111,34.0,63.0,0.5609,26.0,783.5508503627044,16.0,12.38,15.0,6.35,7.47,False
2025,Indiana,Big Ten,16.0,0.0,32.4,1.0,35.125,71.0,0.0755,68.0,8,68.0,106,36.0,47.0,0.2528,79.0,1009.7569444391648,1.0,32.85,1.0,14.18,17.11,False
2025,Coastal Carolina,Sun Belt,6.0,7.0,-15.1,121.0,35.0899,72.0,0.1019,54.0,11,57.0,108,37.0,36.0,0.3629,63.0,,,-14.45,123.0,-3.13,-9.88,False
2025,Boston College,ACC,2.0,10.0,-8.5,97.0,35.0769,73.0,0.0645,80.0,8,68.0,124,36.0,47.0,0.6137,17.0,572.5411732430466,56.0,-7.78,107.0,-3.2,-5.94,False
2025,Southern Miss,Sun Belt,7.0,6.0,-7.1,94.0,35.0573,74.0,0.0811,62.0,9,61.0,111,34.0,63.0,0.1707,104.0,,,-6.27,96.0,0.55,-5.58,False
2025,Georgia State,Sun Belt,1.0,11.0,-24.5,133.0,35.028600000000004,75.0,0.0656,78.0,8,68.0,122,30.0,94.0,0.4427,47.0,,,-23.5,133.0,-7.78,-13.8,False
2025,North Texas,American Athletic,12.0,2.0,13.8,22.0,34.994,76.0,0.0796,64.0,9,61.0,113,29.0,96.0,0.2374,84.0,,,15.0,12.0,16.8,-1.19,False
2025,BYU,Big 12,12.0,2.0,15.9,18.0,34.9929,77.0,0.0696,76.0,8,68.0,115,38.0,29.0,0.3647,62.0,662.4816462422312,36.0,17.1,7.0,7.6,8.61,False
2025,South Alabama,Sun Belt,4.0,8.0,-12.7,114.0,34.9751,78.0,0.0598,82.0,7,80.0,117,31.0,81.0,0.2534,78.0,,,-11.4,116.0,-0.85,-8.53,False
2025,Colorado State,Pac-12,2.0,10.0,-15.6,124.0,34.922799999999995,79.0,0.0741,69.0,8,68.0,108,29.0,96.0,0.5035,38.0,581.0200236704509,55.0,-14.0,121.0,-8.53,-5.28,False
2025,East Carolina,American Athletic,9.0,4.0,8.0,38.0,34.896699999999996,80.0,0.0565,90.0,7,80.0,124,44.0,5.0,0.5062,36.0,,,9.75,22.0,6.54,3.7,False
2025,Marshall,Sun Belt,5.0,7.0,-4.5,86.0,34.8621,81.0,0.0943,58.0,10,60.0,106,32.0,74.0,0.0685,128.0,,,-2.55,78.0,3.62,-6.99,False
2025,App State,Sun Belt,5.0,8.0,-11.4,111.0,34.833299999999994,82.0,0.0721,72.0,8,68.0,111,31.0,81.0,0.1411,111.0,,,-9.29,111.0,-2.91,-7.31,False
2025,Texas State,Pac-12,7.0,6.0,2.3,65.0,34.8167,83.0,0.0714,74.0,8,68.0,112,42.0,7.0,0.2204,90.0,672.3336613229454,34.0,4.5,52.0,10.73,-6.66,False
2025,San Diego State,Pac-12,9.0,4.0,6.7,43.0,34.810599999999994,84.0,0.0571,88.0,6,88.0,105,37.0,36.0,0.0854,125.0,556.1362262918078,62.0,8.94,27.0,-1.45,8.36,False
2025,Tulsa,American Athletic,4.0,8.0,-10.0,104.0,34.810599999999994,84.0,0.0654,79.0,7,80.0,107,39.0,19.0,0.2351,87.0,,,-7.76,106.0,-4.15,-5.14,False
2025,Liberty,Conference USA,4.0,8.0,-9.0,102.0,34.7997,86.0,0.0283,109.0,3,107.0,106,38.0,29.0,0.3004,72.0,,,-6.7,99.0,-1.23,-4.8,False
2025,Wake Forest,ACC,9.0,4.0,5.7,52.0,34.7918,87.0,0.0331,106.0,4,100.0,121,37.0,36.0,0.2622,77.0,845.8400336988485,6.0,8.05,30.0,0.79,7.12,False
2025,Georgia Southern,Sun Belt,7.0,6.0,-9.4,103.0,34.7885,88.0,0.0684,77.0,8,68.0,117,35.0,57.0,0.6567,13.0,,,-7.03,102.0,2.5,-9.67,False
2025,UAB,American Athletic,4.0,8.0,-15.8,125.0,34.7333,89.0,0.0377,100.0,4,100.0,106,37.0,36.0,0.3173,69.0,,,-13.12,119.0,-0.17,-11.6,False
2025,Florida Atlantic,American Athletic,4.0,8.0,-8.7,98.0,34.7134,90.0,0.0545,91.0,6,88.0,110,21.0,131.0,0.2007,95.0,,,-5.91,92.0,2.18,-9.84,False
2025,Eastern Michigan,Mid-American,4.0,8.0,-14.7,119.0,34.692099999999996,91.0,0.0354,104.0,4,100.0,113,31.0,81.0,0.2521,80.0,,,-11.79,117.0,-6.17,-5.78,False
2025,Miami (OH),Mid-American,7.0,7.0,-3.4,82.0,34.655,92.0,0.0536,92.0,6,88.0,112,24.0,121.0,0.0515,132.0,,,-0.27,66.0,-6.18,4.23,False
2025,Toledo,Mid-American,8.0,5.0,6.0,48.0,34.6483,93.0,0.042,99.0,5,96.0,119,45.0,4.0,0.6764,7.0,,,9.16,25.0,0.34,9.95,False
2025,Boise State,Pac-12,9.0,5.0,3.1,64.0,34.616699999999994,94.0,0.0367,102.0,4,100.0,109,28.0,106.0,0.5744,24.0,694.7151143203236,29.0,6.44,36.0,3.72,3.45,False
2025,UTEP,Mountain West,2.0,10.0,-17.5,129.0,34.5969,95.0,0.05,94.0,6,88.0,120,29.0,96.0,0.7163,5.0,,,-14.04,122.0,-5.13,-7.69,False
2025,Fresno State,Pac-12,9.0,4.0,1.8,66.0,34.5958,96.0,0.0265,117.0,3,107.0,113,26.0,113.0,0.1735,102.0,687.9210583822352,30.0,5.26,46.0,-2.33,7.51,False
2025,UConn,FBS Independents,9.0,4.0,5.1,53.0,34.5504,97.0,0.0593,85.0,7,80.0,118,36.0,47.0,0.5494,29.0,,,8.82,28.0,6.78,0.25,False
2025,Louisiana,Sun Belt,6.0,7.0,-10.1,105.0,34.5311,98.0,0.0374,101.0,4,100.0,107,33.0,69.0,0.1472,109.0,,,-6.27,96.0,0.13,-5.19,False
2025,Arkansas State,Sun Belt,7.0,6.0,-8.8,100.0,34.4794,99.0,0.0244,121.0,3,107.0,123,34.0,63.0,0.5853,23.0,,,-4.67,85.0,-0.65,-4.54,False
2025,Troy,Sun Belt,8.0,6.0,-4.8,87.0,34.4704,100.0,0.028,111.0,3,107.0,107,24.0,121.0,0.1323,113.0,,,-0.62,68.0,-1.43,-0.01,False
2025,Florida International,Conference USA,7.0,6.0,-10.5,107.0,34.4618,101.0,0.0741,69.0,8,68.0,108,29.0,96.0,0.4213,53.0,,,-6.27,96.0,1.09,-6.78,False
2025,Jacksonville State,Conference USA,9.0,5.0,-6.7,92.0,34.4576,102.0,0.0496,95.0,6,88.0,121,27.0,111.0,0.1204,119.0,,,-2.45,76.0,2.2,-3.37,False
2025,Temple,American Athletic,5.0,7.0,-5.1,88.0,34.438900000000004,103.0,0.0259,119.0,3,107.0,116,39.0,19.0,0.4233,51.0,,,-0.74,69.0,2.15,-4.11,False
2025,Charlotte,American Athletic,1.0,11.0,-26.7,134.0,34.4084,104.0,0.0275,113.0,3,107.0,109,37.0,36.0,0.2358,86.0,,,-22.17,132.0,-10.38,-10.62,False
2025,Washington State,Pac-12,7.0,6.0,3.8,61.0,34.403999999999996,105.0,0.0252,120.0,3,107.0,119,29.0,96.0,0.1094,122.0,605.761327911398,52.0,8.36,29.0,-0.27,8.69,False
2025,Western Kentucky,Conference USA,9.0,4.0,1.6,69.0,34.3962,106.0,0.0192,123.0,2,122.0,104,40.0,15.0,0.1301,116.0,,,6.2,37.0,3.95,0.62,False
2025,Middle Tennessee,Conference USA,3.0,9.0,-16.0,127.0,34.3754,107.0,0.0354,104.0,4,100.0,113,25.0,119.0,0.2275,88.0,,,-11.28,115.0,-4.4,-7.72,False
2025,Western Michigan,Mid-American,10.0,4.0,-1.4,78.0,34.373999999999995,108.0,0.0472,97.0,5,96.0,106,37.0,36.0,0.3143,70.0,,,3.33,56.0,-3.09,7.48,False
2025,James Madison,Sun Belt,12.0,2.0,12.3,27.0,34.2498,109.0,0.0531,93.0,6,88.0,113,35.0,57.0,0.5,40.0,,,17.73,6.0,10.41,8.26,False
2025,Akron,Mid-American,5.0,7.0,-13.9,117.0,34.1453,110.0,0.0583,86.0,6,88.0,103,22.0,127.0,0.2851,74.0,,,-7.87,108.0,-7.04,0.68,False
2025,Sam Houston,Conference USA,2.0,10.0,-27.8,135.0,34.06790000000001,111.0,0.019,124.0,2,122.0,105,22.0,127.0,0.5197,33.0,,,-21.33,131.0,-8.75,-11.59,False
2025,Nevada,Mountain West,3.0,9.0,-13.4,116.0,34.04259999999999,112.0,0.0283,109.0,3,107.0,106,32.0,74.0,0.2127,93.0,,,-6.79,100.0,-9.79,1.59,False
2025,Louisiana Tech,Sun Belt,8.0,5.0,-1.3,77.0,34.0303,113.0,0.028,111.0,3,107.0,107,18.0,133.0,0.4426,48.0,,,5.38,45.0,1.64,3.32,False
2025,San José State,Mountain West,3.0,9.0,-14.3,118.0,33.9929,114.0,0.0291,107.0,3,107.0,103,29.0,96.0,0.3287,67.0,,,-7.4,104.0,-2.27,-3.96,False
2025,Ohio,Mid-American,9.0,4.0,-4.0,84.0,33.9858,115.0,0.0179,126.0,2,122.0,112,25.0,119.0,0.6482,15.0,,,2.94,58.0,-0.65,5.26,False
2025,Buffalo,Mid-American,5.0,7.0,-7.5,95.0,33.9593,116.0,0.0175,128.0,2,122.0,114,28.0,106.0,0.661,10.0,,,-0.41,67.0,-5.59,3.14,False
2025,Bowling Green,Mid-American,4.0,8.0,-12.6,113.0,33.9572,117.0,0.0185,125.0,2,122.0,108,31.0,81.0,0.0618,131.0,,,-5.5,91.0,-8.38,1.74,False
2025,Ball State,Mid-American,4.0,8.0,-23.0,132.0,33.9393,118.0,0.0275,113.0,3,107.0,109,29.0,96.0,0.0781,126.0,,,-15.8,127.0,-10.34,-3.8,False
2025,Rice,American Athletic,5.0,8.0,-14.8,120.0,33.936899999999994,119.0,0.0093,129.0,1,129.0,107,38.0,29.0,0.1113,121.0,,,-7.58,105.0,-6.03,-3.29,False
2025,Hawai'i,Mountain West,9.0,4.0,1.7,68.0,33.90939999999999,120.0,0.0265,117.0,3,107.0,113,29.0,96.0,0.3258,68.0,,,9.07,26.0,3.64,3.39,False
2025,Massachusetts,Mid-American,0.0,12.0,-36.6,136.0,33.9075,121.0,0.0206,122.0,2,122.0,97,28.0,106.0,0.2368,85.0,,,-29.22,134.0,-15.86,-12.11,False
2025,Missouri State,Conference USA,7.0,6.0,-10.7,108.0,33.9072,122.0,0.0286,108.0,3,107.0,105,26.0,113.0,0.5378,30.0,,,-3.31,83.0,1.94,-4.1,False
2025,Utah State,Pac-12,6.0,7.0,-3.1,79.0,33.8559,123.0,0.0275,113.0,3,107.0,109,26.0,113.0,0.2441,83.0,763.149754652775,17.0,4.58,51.0,5.97,-0.35,False
2025,Wyoming,Mountain West,4.0,8.0,-11.3,110.0,33.664699999999996,124.0,0.0,131.0,0,131.0,116,26.0,113.0,0.5927,20.0,,,-2.53,77.0,-7.77,6.73,False
2025,Central Michigan,Mid-American,7.0,6.0,-8.8,100.0,33.5527,125.0,0.0,131.0,0,131.0,105,23.0,125.0,-0.007,134.0,,,0.6,63.0,-5.2,6.07,False
2025,Kent State,Mid-American,5.0,7.0,-19.3,130.0,33.5102,126.0,0.0,131.0,0,131.0,103,13.0,134.0,0.1138,120.0,,,-9.65,112.0,-5.69,-3.0,False
2025,Northern Illinois,Mountain West,3.0,9.0,-16.7,128.0,33.4654,127.0,0.0,131.0,0,131.0,112,20.0,132.0,0.1791,99.0,,,-6.8,101.0,-10.59,3.93,False
2025,New Mexico,Mountain West,9.0,4.0,0.9,73.0,33.3968,128.0,0.0275,113.0,3,107.0,109,29.0,96.0,0.0283,133.0,,,11.19,19.0,2.98,6.14,False
2025,New Mexico State,Conference USA,4.0,8.0,-15.5,123.0,33.3168,129.0,0.0463,98.0,5,96.0,108,24.0,121.0,0.3958,59.0,,,-4.75,87.0,-2.53,-2.42,False
2025,Old Dominion,Sun Belt,10.0,3.0,5.9,49.0,33.3074,130.0,0.0177,127.0,2,122.0,113,24.0,121.0,0.412,54.0,,,16.7,9.0,9.4,8.81,False
2025,Army,American Athletic,7.0,6.0,0.8,74.0,32.467600000000004,131.0,0.0056,130.0,1,129.0,177,22.0,127.0,0.2472,82.0,,,16.38,10.0,4.54,10.95,False
2025,UL Monroe,Sun Belt,3.0,9.0,-21.6,131.0,32.2879,132.0,0.049,96.0,5,96.0,102,22.0,127.0,0.5045,37.0,,,-4.99,89.0,-3.63,-0.11,False
2025,Delaware,Conference USA,7.0,6.0,-10.9,109.0,32.239,133.0,0.036,103.0,4,100.0,111,31.0,81.0,0.4317,49.0,,,5.99,39.0,6.59,-0.46,False
2025,Kennesaw State,Conference USA,10.0,4.0,-5.4,89.0,30.581599999999998,134.0,0.0594,84.0,6,88.0,101,40.0,15.0,0.4751,43.0,,,20.93,3.0,10.82,10.56,False
2026,Georgia,SEC,,,,,38.7607,1.0,0.648,1.0,81,1.0,125,40.0,13.0,0.6849,21.0,,,,,,,False
2026,Texas,Big 12,,,,,38.655,2.0,0.5091,6.0,56,6.0,110,35.0,40.0,0.6961,20.0,,,,,,,False
2026,Alabama,SEC,,,,,38.5985,3.0,0.4667,7.0,56,6.0,120,31.0,64.0,0.1642,99.0,,,,,,,False
2026,Ohio State,Big Ten,,,,,38.3667,4.0,0.5167,5.0,62,4.0,120,30.0,73.0,0.6827,22.0,,,,,,,False
2026,Notre Dame,FBS Independents,,,,,38.321799999999996,5.0,0.6106,2.0,69,3.0,113,37.0,27.0,0.5145,52.0,,,,,,,False
2026,LSU,SEC,,,,,38.0874,6.0,0.5278,4.0,57,5.0,108,45.0,3.0,0.2125,92.0,,,,,,,False
2026,Texas A&M,SEC,,,,,37.981700000000004,7.0,0.582,3.0,71,2.0,122,38.0,21.0,0.7253,17.0,,,,,,,False
2026,USC,Pac-12,,,,,37.7954,8.0,0.4206,10.0,53,8.0,126,29.0,79.0,0.5774,45.0,,,,,,,False
2026,Miami,ACC,,,,,37.5656,9.0,0.4425,8.0,50,10.0,113,33.0,49.0,0.3539,72.0,,,,,,,False
2026,Michigan,Big Ten,,,,,37.528,10.0,0.4322,9.0,51,9.0,118,31.0,64.0,0.6995,18.0,,,,,,,False
2026,Ole Miss,SEC,,,,,37.5252,11.0,0.4196,11.0,47,11.0,112,34.0,43.0,0.4978,53.0,,,,,,,False
2026,South Carolina,SEC,,,,,37.491,12.0,0.4,12.0,44,12.0,110,41.0,9.0,0.7685,12.0,,,,,,,False
2026,Tennessee,SEC,,,,,37.47110000000001,13.0,0.3929,14.0,44,12.0,112,36.0,34.0,0.3414,76.0,,,,,,,False
2026,Clemson,ACC,,,,,37.261900000000004,14.0,0.3445,15.0,41,15.0,119,38.0,21.0,0.4261,60.0,,,,,,,False
2026,Oklahoma,Big 12,,,,,37.1303,15.0,0.4,12.0,44,12.0,110,31.0,64.0,0.6229,36.0,,,,,,,False
2026,Auburn,SEC,,,,,36.9953,16.0,0.3097,16.0,35,16.0,113,32.0,54.0,0.1133,114.0,,,,,,,False
2026,Mississippi State,SEC,,,,,36.597500000000004,17.0,0.2696,20.0,31,18.0,115,32.0,54.0,0.3362,77.0,,,,,,,False
2026,Missouri,SEC,,,,,36.597,18.0,0.2973,17.0,33,17.0,111,39.0,15.0,0.3951,64.0,,,,,,,False
2026,Kentucky,SEC,,,,,36.526399999999995,19.0,0.2523,22.0,28,24.0,111,41.0,9.0,0.2572,85.0,,,,,,,False
